,t,fC
3261,45,0.282312925170068
3262,46,0.2925170068027211
3263,47,0.2653061224489796
3264,48,0.30952380952380953
3265,49,0.2619047619047619
3266,50,0.30612244897959184
3267,51,0.2789115646258503
3268,52,0.3129251700680272
3269,53,0.2653061224489796
3270,54,0.30612244897959184
3271,55,0.2891156462585034
3272,56,0.2925170068027211
3273,57,0.30272108843537415
3274,58,0.2755102040816326
3275,59,0.25170068027210885
3276,60,0.282312925170068
3277,61,0.25170068027210885
3278,62,0.30272108843537415
3279,63,0.2891156462585034
3280,64,0.29931972789115646
3281,65,0.2891156462585034
3282,66,0.24829931972789115
3283,67,0.24829931972789115
3284,68,0.2925170068027211
3285,69,0.2755102040816326
3286,70,0.282312925170068
3287,71,0.2925170068027211
3288,72,0.2925170068027211
3289,73,0.2925170068027211
3290,74,0.2687074829931973
3291,75,0.30272108843537415
3292,76,0.2755102040816326
3293,77,0.2585034013605442
3294,78,0.24149659863945577
3295,79,0.2653061224489796
3296,80,0.2857142857142857
3297,81,0.29931972789115646
3298,82,0.272108843537415
3299,83,0.2619047619047619
3300,84,0.2619047619047619
3301,85,0.282312925170068
3302,86,0.25510204081632654
3303,87,0.2925170068027211
3304,88,0.30612244897959184
3305,89,0.2755102040816326
3306,90,0.2619047619047619
3307,91,0.2891156462585034
3308,92,0.2653061224489796
3309,93,0.32653061224489793
3310,94,0.2925170068027211
3311,95,0.29931972789115646
3312,96,0.2653061224489796
3313,97,0.22789115646258504
3314,98,0.24489795918367346
3315,99,0.2789115646258503
3316,100,0.23809523809523808
3317,101,0.23809523809523808
3318,102,0.282312925170068
3319,103,0.25510204081632654
3320,104,0.25510204081632654
3321,105,0.282312925170068
3322,106,0.3129251700680272
3323,107,0.2891156462585034
3324,108,0.23469387755102042
3325,109,0.272108843537415
3326,110,0.2891156462585034
3327,111,0.2857142857142857
3328,112,0.2585034013605442
3329,113,0.2891156462585034
3330,114,0.2789115646258503
3331,115,0.2619047619047619
3332,116,0.23469387755102042
3333,117,0.2891156462585034
3334,118,0.30612244897959184
3335,119,0.2755102040816326
3336,120,0.29931972789115646
3337,121,0.2789115646258503
3338,122,0.2619047619047619
3339,123,0.2925170068027211
3340,124,0.30612244897959184
3341,125,0.2653061224489796
3342,126,0.2653061224489796
3343,127,0.2619047619047619
3344,128,0.282312925170068
3345,129,0.2653061224489796
3346,130,0.2857142857142857
3347,131,0.2857142857142857
3348,132,0.282312925170068
3349,133,0.2653061224489796
3350,134,0.24489795918367346
3351,135,0.2585034013605442
3352,136,0.2687074829931973
3353,137,0.2789115646258503
3354,138,0.30272108843537415
3355,139,0.25170068027210885
3356,140,0.25170068027210885
3357,141,0.23129251700680273
3358,142,0.2585034013605442
3359,143,0.2891156462585034
3360,144,0.24149659863945577
3361,145,0.29931972789115646
3362,146,0.2857142857142857
3363,147,0.2585034013605442
3364,148,0.2619047619047619
3365,149,0.2925170068027211
3366,150,0.272108843537415
3367,151,0.282312925170068
3368,152,0.29591836734693877
3369,153,0.2789115646258503
3370,154,0.2891156462585034
3371,155,0.282312925170068
3372,156,0.30952380952380953
3373,157,0.25510204081632654
3374,158,0.2755102040816326
3375,159,0.25170068027210885
3376,160,0.2653061224489796
3377,161,0.30272108843537415
3378,162,0.2891156462585034
3379,163,0.2619047619047619
3380,164,0.24489795918367346
3381,165,0.23809523809523808
3382,166,0.2857142857142857
3383,167,0.29931972789115646
3384,168,0.30612244897959184
3385,169,0.25170068027210885
3386,170,0.2891156462585034
3387,171,0.2857142857142857
3388,172,0.30952380952380953
3389,173,0.25170068027210885
3390,174,0.22448979591836735
3391,175,0.2891156462585034
3392,176,0.2925170068027211
3393,177,0.2755102040816326
3394,178,0.3435374149659864
3395,179,0.272108843537415
3396,180,0.2925170068027211
3397,181,0.24149659863945577
3398,182,0.2585034013605442
3399,183,0.2789115646258503
3400,184,0.282312925170068
3401,185,0.23809523809523808
3402,186,0.30612244897959184
3403,187,0.30612244897959184
3404,188,0.2857142857142857
3405,189,0.25510204081632654
3406,190,0.2585034013605442
3407,191,0.30952380952380953
3408,192,0.3163265306122449
3409,193,0.2653061224489796
3410,194,0.21768707482993196
3411,195,0.30952380952380953
3412,196,0.24489795918367346
3413,197,0.2755102040816326
3414,198,0.2925170068027211
3415,199,0.29931972789115646
3416,200,0.282312925170068
3417,0,0.26461538461538464
3418,1,0.27076923076923076
3419,2,0.28615384615384615
3420,3,0.28307692307692306
3421,4,0.23692307692307693
3422,5,0.24307692307692308
3423,6,0.27076923076923076
3424,7,0.2246153846153846
3425,8,0.24307692307692308
3426,9,0.27384615384615385
3427,10,0.2553846153846154
3428,11,0.27076923076923076
3429,12,0.28923076923076924
3430,13,0.24923076923076923
3431,14,0.25846153846153846
3432,15,0.28
3433,16,0.27384615384615385
3434,17,0.2276923076923077
3435,18,0.28923076923076924
3436,19,0.28
3437,20,0.3169230769230769
3438,21,0.27076923076923076
3439,22,0.24
3440,23,0.26153846153846155
3441,24,0.2676923076923077
3442,25,0.26461538461538464
3443,26,0.23692307692307693
3444,27,0.28923076923076924
3445,28,0.28615384615384615
3446,29,0.24923076923076923
3447,30,0.24923076923076923
3448,31,0.23384615384615384
3449,32,0.2523076923076923
3450,33,0.25846153846153846
3451,34,0.26461538461538464
3452,35,0.26461538461538464
3453,36,0.27076923076923076
3454,37,0.28307692307692306
3455,38,0.24307692307692308
3456,39,0.31076923076923074
3457,40,0.2676923076923077
3458,41,0.2523076923076923
3459,42,0.27692307692307694
3460,43,0.24923076923076923
3461,44,0.3169230769230769
3462,45,0.2953846153846154
3463,46,0.28615384615384615
3464,47,0.28307692307692306
3465,48,0.25846153846153846
3466,49,0.27076923076923076
3467,50,0.28
3468,51,0.24
3469,52,0.26461538461538464
3470,53,0.26153846153846155
3471,54,0.31384615384615383
3472,55,0.27384615384615385
3473,56,0.2923076923076923
3474,57,0.2523076923076923
3475,58,0.26153846153846155
3476,59,0.2523076923076923
3477,60,0.2923076923076923
3478,61,0.24
3479,62,0.24615384615384617
3480,63,0.27384615384615385
3481,64,0.24307692307692308
3482,65,0.23384615384615384
3483,66,0.22153846153846155
3484,67,0.27692307692307694
3485,68,0.2953846153846154
3486,69,0.2523076923076923
3487,70,0.26153846153846155
3488,71,0.27384615384615385
3489,72,0.26153846153846155
3490,73,0.28923076923076924
3491,74,0.2523076923076923
3492,75,0.26461538461538464
3493,76,0.2553846153846154
3494,77,0.29846153846153844
3495,78,0.20615384615384616
3496,79,0.26461538461538464
3497,80,0.2676923076923077
3498,81,0.23076923076923078
3499,82,0.2923076923076923
3500,83,0.24923076923076923
3501,84,0.23692307692307693
3502,85,0.24
3503,86,0.2953846153846154
3504,87,0.25846153846153846
3505,88,0.21846153846153846
3506,89,0.27384615384615385
3507,90,0.28307692307692306
3508,91,0.23076923076923078
3509,92,0.27076923076923076
3510,93,0.2276923076923077
3511,94,0.2276923076923077
3512,95,0.27384615384615385
3513,96,0.2676923076923077
3514,97,0.27384615384615385
3515,98,0.30153846153846153
3516,99,0.26153846153846155
3517,100,0.27692307692307694
3518,101,0.24307692307692308
3519,102,0.24
3520,103,0.27076923076923076
3521,104,0.27076923076923076
3522,105,0.20923076923076922
3523,106,0.2246153846153846
3524,107,0.2553846153846154
3525,108,0.2553846153846154
3526,109,0.2676923076923077
3527,110,0.27076923076923076
3528,111,0.28
3529,112,0.23692307692307693
3530,113,0.27384615384615385
3531,114,0.25846153846153846
3532,115,0.24
3533,116,0.23692307692307693
3534,117,0.26153846153846155
3535,118,0.24923076923076923
3536,119,0.28923076923076924
3537,120,0.2676923076923077
3538,121,0.28923076923076924
3539,122,0.25846153846153846
3540,123,0.28
3541,124,0.2276923076923077
3542,125,0.28
3543,126,0.26153846153846155
3544,127,0.2923076923076923
3545,128,0.25846153846153846
3546,129,0.27076923076923076
3547,130,0.28923076923076924
3548,131,0.2553846153846154
3549,132,0.28
3550,133,0.29846153846153844
3551,134,0.26461538461538464
3552,135,0.25846153846153846
3553,136,0.3076923076923077
3554,137,0.2553846153846154
3555,138,0.27384615384615385
3556,139,0.2676923076923077
3557,140,0.2676923076923077
3558,141,0.27384615384615385
3559,142,0.2246153846153846
3560,143,0.28
3561,144,0.28307692307692306
3562,145,0.24615384615384617
3563,146,0.26153846153846155
3564,147,0.2553846153846154
3565,148,0.27076923076923076
3566,149,0.25846153846153846
3567,150,0.28307692307692306
3568,151,0.24
3569,152,0.2523076923076923
3570,153,0.27692307692307694
3571,154,0.25846153846153846
3572,155,0.2676923076923077
3573,156,0.28307692307692306
3574,157,0.3076923076923077
3575,158,0.2676923076923077
3576,159,0.26153846153846155
3577,160,0.25846153846153846
3578,161,0.2676923076923077
3579,162,0.2523076923076923
3580,163,0.27076923076923076
3581,164,0.23384615384615384
3582,165,0.2523076923076923
3583,166,0.23692307692307693
3584,167,0.26153846153846155
3585,168,0.2553846153846154
3586,169,0.2246153846153846
3587,170,0.24923076923076923
3588,171,0.28307692307692306
3589,172,0.2676923076923077
3590,173,0.28923076923076924
3591,174,0.24
3592,175,0.24615384615384617
3593,176,0.26461538461538464
3594,177,0.24
3595,178,0.27384615384615385
3596,179,0.3046153846153846
3597,180,0.28307692307692306
3598,181,0.2676923076923077
3599,182,0.23692307692307693
3600,183,0.24615384615384617
3601,184,0.28615384615384615
3602,185,0.2676923076923077
3603,186,0.27692307692307694
3604,187,0.27076923076923076
3605,188,0.27384615384615385
3606,189,0.23692307692307693
3607,190,0.31076923076923074
3608,191,0.26153846153846155
3609,192,0.24615384615384617
3610,193,0.27692307692307694
3611,194,0.24
3612,195,0.24615384615384617
3613,196,0.24923076923076923
3614,197,0.27076923076923076
3615,198,0.26153846153846155
3616,199,0.27692307692307694
3617,200,0.2553846153846154
3618,0,0.2558922558922559
3619,1,0.2727272727272727
3620,2,0.2962962962962963
3621,3,0.24579124579124578
3622,4,0.21885521885521886
3623,5,0.2760942760942761
3624,6,0.21548821548821548
3625,7,0.22895622895622897
3626,8,0.24915824915824916
3627,9,0.2727272727272727
3628,10,0.2727272727272727
3629,11,0.2255892255892256
3630,12,0.24242424242424243
3631,13,0.30303030303030304
3632,14,0.2255892255892256
3633,15,0.26262626262626265
3634,16,0.21885521885521886
3635,17,0.25252525252525254
3636,18,0.2558922558922559
3637,19,0.265993265993266
3638,20,0.2760942760942761
3639,21,0.25925925925925924
3640,22,0.26262626262626265
3641,23,0.265993265993266
3642,24,0.2558922558922559
3643,25,0.2558922558922559
3644,26,0.25925925925925924
3645,27,0.24579124579124578
3646,28,0.2222222222222222
3647,29,0.2222222222222222
3648,30,0.2727272727272727
3649,31,0.2356902356902357
3650,32,0.24579124579124578
3651,33,0.24579124579124578
3652,34,0.26936026936026936
3653,35,0.2222222222222222
3654,36,0.24915824915824916
3655,37,0.26262626262626265
3656,38,0.24242424242424243
3657,39,0.21548821548821548
3658,40,0.21212121212121213
3659,41,0.24579124579124578
3660,42,0.25252525252525254
3661,43,0.28619528619528617
3662,44,0.24579124579124578
3663,45,0.23905723905723905
3664,46,0.2760942760942761
3665,47,0.24915824915824916
3666,48,0.23232323232323232
3667,49,0.24242424242424243
3668,50,0.23905723905723905
3669,51,0.20875420875420875
3670,52,0.2356902356902357
3671,53,0.2558922558922559
3672,54,0.26262626262626265
3673,55,0.23232323232323232
3674,56,0.24915824915824916
3675,57,0.25925925925925924
3676,58,0.2558922558922559
3677,59,0.2222222222222222
3678,60,0.27946127946127947
3679,61,0.29292929292929293
3680,62,0.23905723905723905
3681,63,0.23905723905723905
3682,64,0.2558922558922559
3683,65,0.2828282828282828
3684,66,0.2356902356902357
3685,67,0.2895622895622896
3686,68,0.24579124579124578
3687,69,0.24579124579124578
3688,70,0.2558922558922559
3689,71,0.22895622895622897
3690,72,0.2356902356902357
3691,73,0.2558922558922559
3692,74,0.25925925925925924
3693,75,0.24242424242424243
3694,76,0.265993265993266
3695,77,0.2356902356902357
3696,78,0.22895622895622897
3697,79,0.265993265993266
3698,80,0.2356902356902357
3699,81,0.2828282828282828
3700,82,0.2255892255892256
3701,83,0.25925925925925924
3702,84,0.23905723905723905
3703,85,0.2222222222222222
3704,86,0.2356902356902357
3705,87,0.265993265993266
3706,88,0.23232323232323232
3707,89,0.24915824915824916
3708,90,0.24242424242424243
3709,91,0.24579124579124578
3710,92,0.26262626262626265
3711,93,0.28619528619528617
3712,94,0.21885521885521886
3713,95,0.23905723905723905
3714,96,0.24579124579124578
3715,97,0.265993265993266
3716,98,0.23232323232323232
3717,99,0.2727272727272727
3718,100,0.25925925925925924
3719,101,0.2356902356902357
3720,102,0.26262626262626265
3721,103,0.2255892255892256
3722,104,0.2255892255892256
3723,105,0.2222222222222222
3724,106,0.25252525252525254
3725,107,0.24242424242424243
3726,108,0.23905723905723905
3727,109,0.25252525252525254
3728,110,0.26936026936026936
3729,111,0.19865319865319866
3730,112,0.25252525252525254
3731,113,0.25925925925925924
3732,114,0.22895622895622897
3733,115,0.23905723905723905
3734,116,0.2255892255892256
3735,117,0.2255892255892256
3736,118,0.27946127946127947
3737,119,0.2558922558922559
3738,120,0.27946127946127947
3739,121,0.24915824915824916
3740,122,0.24579124579124578
3741,123,0.24579124579124578
3742,124,0.24242424242424243
3743,125,0.25252525252525254
3744,126,0.2828282828282828
3745,127,0.25925925925925924
3746,128,0.2356902356902357
3747,129,0.2356902356902357
3748,130,0.24915824915824916
3749,131,0.21548821548821548
3750,132,0.23232323232323232
3751,133,0.26262626262626265
3752,134,0.2255892255892256
3753,135,0.265993265993266
3754,136,0.25925925925925924
3755,137,0.25252525252525254
3756,138,0.23232323232323232
3757,139,0.2962962962962963
3758,140,0.26262626262626265
3759,141,0.2558922558922559
3760,142,0.25252525252525254
3761,143,0.25252525252525254
3762,144,0.26936026936026936
3763,145,0.24579124579124578
3764,146,0.21885521885521886
3765,147,0.2255892255892256
3766,148,0.24242424242424243
3767,149,0.20875420875420875
3768,150,0.2255892255892256
3769,151,0.24579124579124578
3770,152,0.2760942760942761
3771,153,0.24242424242424243
3772,154,0.22895622895622897
3773,155,0.2760942760942761
3774,156,0.2255892255892256
3775,157,0.21885521885521886
3776,158,0.26936026936026936
3777,159,0.20202020202020202
3778,160,0.25252525252525254
3779,161,0.2222222222222222
3780,162,0.25925925925925924
3781,163,0.24579124579124578
3782,164,0.2828282828282828
3783,165,0.2255892255892256
3784,166,0.23232323232323232
3785,167,0.26936026936026936
3786,168,0.2222222222222222
3787,169,0.2222222222222222
3788,170,0.2558922558922559
3789,171,0.22895622895622897
3790,172,0.25925925925925924
3791,173,0.26262626262626265
3792,174,0.2727272727272727
3793,175,0.2356902356902357
3794,176,0.28619528619528617
3795,177,0.23232323232323232
3796,178,0.20875420875420875
3797,179,0.25925925925925924
3798,180,0.24579124579124578
3799,181,0.2828282828282828
3800,182,0.24915824915824916
3801,183,0.30303030303030304
3802,184,0.24579124579124578
3803,185,0.2828282828282828
3804,186,0.2222222222222222
3805,187,0.2558922558922559
3806,188,0.2356902356902357
3807,189,0.2558922558922559
3808,190,0.26262626262626265
3809,191,0.24579124579124578
3810,192,0.24579124579124578
3811,193,0.24242424242424243
3812,194,0.24242424242424243
3813,195,0.26262626262626265
3814,196,0.24915824915824916
3815,197,0.26262626262626265
3816,198,0.27946127946127947
3817,199,0.23905723905723905
3818,200,0.21548821548821548
3819,0,0.23381294964028776
3820,1,0.24100719424460432
3821,2,0.2733812949640288
3822,3,0.1906474820143885
3823,4,0.24100719424460432
3824,5,0.20503597122302158
3825,6,0.22302158273381295
3826,7,0.21942446043165467
3827,8,0.23741007194244604
3828,9,0.24100719424460432
3829,10,0.24820143884892087
3830,11,0.20863309352517986
3831,12,0.24820143884892087
3832,13,0.2158273381294964
3833,14,0.22302158273381295
3834,15,0.2302158273381295
3835,16,0.24100719424460432
3836,17,0.19424460431654678
3837,18,0.24100719424460432
3838,19,0.19784172661870503
3839,20,0.2158273381294964
3840,21,0.21223021582733814
3841,22,0.21942446043165467
3842,23,0.21223021582733814
3843,24,0.24100719424460432
3844,25,0.2158273381294964
3845,26,0.21223021582733814
3846,27,0.20503597122302158
3847,28,0.2589928057553957
3848,29,0.2302158273381295
3849,30,0.2446043165467626
3850,31,0.26258992805755393
3851,32,0.2517985611510791
3852,33,0.21942446043165467
3853,34,0.20503597122302158
3854,35,0.23741007194244604
3855,36,0.23381294964028776
3856,37,0.2014388489208633
3857,38,0.20863309352517986
3858,39,0.22661870503597123
3859,40,0.2302158273381295
3860,41,0.21942446043165467
3861,42,0.22661870503597123
3862,43,0.2158273381294964
3863,44,0.24100719424460432
3864,45,0.23741007194244604
3865,46,0.21942446043165467
3866,47,0.2014388489208633
3867,48,0.24100719424460432
3868,49,0.20503597122302158
3869,50,0.2014388489208633
3870,51,0.22661870503597123
3871,52,0.22661870503597123
3872,53,0.23741007194244604
3873,54,0.19784172661870503
3874,55,0.22302158273381295
3875,56,0.2014388489208633
3876,57,0.2302158273381295
3877,58,0.22661870503597123
3878,59,0.21942446043165467
3879,60,0.22302158273381295
3880,61,0.26618705035971224
3881,62,0.2446043165467626
3882,63,0.23381294964028776
3883,64,0.2158273381294964
3884,65,0.20863309352517986
3885,66,0.22302158273381295
3886,67,0.2302158273381295
3887,68,0.20863309352517986
3888,69,0.24100719424460432
3889,70,0.20863309352517986
3890,71,0.20503597122302158
3891,72,0.22661870503597123
3892,73,0.21223021582733814
3893,74,0.2158273381294964
3894,75,0.26258992805755393
3895,76,0.23381294964028776
3896,77,0.24820143884892087
3897,78,0.2589928057553957
3898,79,0.24820143884892087
3899,80,0.2158273381294964
3900,81,0.2014388489208633
3901,82,0.22661870503597123
3902,83,0.21223021582733814
3903,84,0.22661870503597123
3904,85,0.23741007194244604
3905,86,0.22661870503597123
3906,87,0.20503597122302158
3907,88,0.26618705035971224
3908,89,0.24820143884892087
3909,90,0.26258992805755393
3910,91,0.24100719424460432
3911,92,0.22661870503597123
3912,93,0.22661870503597123
3913,94,0.24820143884892087
3914,95,0.21942446043165467
3915,96,0.24100719424460432
3916,97,0.2446043165467626
3917,98,0.20863309352517986
3918,99,0.2446043165467626
3919,100,0.2302158273381295
3920,101,0.2158273381294964
3921,102,0.20503597122302158
3922,103,0.23741007194244604
3923,104,0.21942446043165467
3924,105,0.2589928057553957
3925,106,0.2302158273381295
3926,107,0.25539568345323743
3927,108,0.19784172661870503
3928,109,0.21223021582733814
3929,110,0.20503597122302158
3930,111,0.20503597122302158
3931,112,0.20503597122302158
3932,113,0.2446043165467626
3933,114,0.22661870503597123
3934,115,0.22302158273381295
3935,116,0.24100719424460432
3936,117,0.2302158273381295
3937,118,0.25539568345323743
3938,119,0.20863309352517986
3939,120,0.2302158273381295
3940,121,0.20503597122302158
3941,122,0.2158273381294964
3942,123,0.22661870503597123
3943,124,0.24100719424460432
3944,125,0.2302158273381295
3945,126,0.26618705035971224
3946,127,0.20863309352517986
3947,128,0.21223021582733814
3948,129,0.20863309352517986
3949,130,0.23741007194244604
3950,131,0.23381294964028776
3951,132,0.2517985611510791
3952,133,0.19784172661870503
3953,134,0.21942446043165467
3954,135,0.20863309352517986
3955,136,0.2446043165467626
3956,137,0.2302158273381295
3957,138,0.19424460431654678
3958,139,0.20863309352517986
3959,140,0.20863309352517986
3960,141,0.2517985611510791
3961,142,0.24100719424460432
3962,143,0.2158273381294964
3963,144,0.2014388489208633
3964,145,0.18705035971223022
3965,146,0.27697841726618705
3966,147,0.18705035971223022
3967,148,0.21942446043165467
3968,149,0.24820143884892087
3969,150,0.2158273381294964
3970,151,0.2446043165467626
3971,152,0.24100719424460432
3972,153,0.2158273381294964
3973,154,0.17985611510791366
3974,155,0.19424460431654678
3975,156,0.2014388489208633
3976,157,0.22302158273381295
3977,158,0.23741007194244604
3978,159,0.1906474820143885
3979,160,0.19784172661870503
3980,161,0.21942446043165467
3981,162,0.20503597122302158
3982,163,0.19424460431654678
3983,164,0.2697841726618705
3984,165,0.2302158273381295
3985,166,0.26258992805755393
3986,167,0.22661870503597123
3987,168,0.2446043165467626
3988,169,0.2158273381294964
3989,170,0.20503597122302158
3990,171,0.21223021582733814
3991,172,0.22661870503597123
3992,173,0.21223021582733814
3993,174,0.2158273381294964
3994,175,0.2517985611510791
3995,176,0.24820143884892087
3996,177,0.23741007194244604
3997,178,0.17985611510791366
3998,179,0.2589928057553957
3999,180,0.19784172661870503
4000,181,0.21223021582733814
4001,182,0.23741007194244604
4002,183,0.18345323741007194
4003,184,0.2158273381294964
4004,185,0.2158273381294964
4005,186,0.22661870503597123
4006,187,0.21223021582733814
4007,188,0.23381294964028776
4008,189,0.19784172661870503
4009,190,0.22661870503597123
4010,191,0.20863309352517986
4011,192,0.22661870503597123
4012,193,0.20503597122302158
4013,194,0.23741007194244604
4014,195,0.2302158273381295
4015,196,0.21223021582733814
4016,197,0.25539568345323743
4017,198,0.18345323741007194
4018,199,0.26618705035971224
4019,200,0.23741007194244604
4020,0,0.292358803986711
4021,1,0.2591362126245847
4022,2,0.31561461794019935
4023,3,0.2823920265780731
4024,4,0.292358803986711
4025,5,0.2823920265780731
4026,6,0.2724252491694352
4027,7,0.2757475083056478
4028,8,0.28903654485049834
4029,9,0.30564784053156147
4030,10,0.29900332225913623
4031,11,0.3089700996677741
4032,12,0.27906976744186046
4033,13,0.2591362126245847
4034,14,0.2857142857142857
4035,15,0.28903654485049834
4036,16,0.2823920265780731
4037,17,0.3023255813953488
4038,18,0.2558139534883721
4039,19,0.29900332225913623
4040,20,0.3023255813953488
4041,21,0.3089700996677741
4042,22,0.3023255813953488
4043,23,0.25249169435215946
4044,24,0.27906976744186046
4045,25,0.3023255813953488
4046,26,0.2956810631229236
4047,27,0.31561461794019935
4048,28,0.292358803986711
4049,29,0.3023255813953488
4050,30,0.3388704318936877
4051,31,0.3089700996677741
4052,32,0.27906976744186046
4053,33,0.2591362126245847
4054,34,0.33222591362126247
4055,35,0.3023255813953488
4056,36,0.2956810631229236
4057,37,0.3222591362126246
4058,38,0.2591362126245847
4059,39,0.33222591362126247
4060,40,0.24584717607973422
4061,41,0.292358803986711
4062,42,0.3122923588039867
4063,43,0.24916943521594684
4064,44,0.3089700996677741
4065,45,0.3122923588039867
4066,46,0.29900332225913623
4067,47,0.3023255813953488
4068,48,0.2823920265780731
4069,49,0.29900332225913623
4070,50,0.2956810631229236
4071,51,0.2956810631229236
4072,52,0.23920265780730898
4073,53,0.3023255813953488
4074,54,0.2857142857142857
4075,55,0.25249169435215946
4076,56,0.2857142857142857
4077,57,0.3023255813953488
4078,58,0.2823920265780731
4079,59,0.292358803986711
4080,60,0.2857142857142857
4081,61,0.26578073089701
4082,62,0.3089700996677741
4083,63,0.3122923588039867
4084,64,0.292358803986711
4085,65,0.2956810631229236
4086,66,0.31893687707641194
4087,67,0.2857142857142857
4088,68,0.3289036544850498
4089,69,0.33554817275747506
4090,70,0.31893687707641194
4091,71,0.32558139534883723
4092,72,0.28903654485049834
4093,73,0.30564784053156147
4094,74,0.30564784053156147
4095,75,0.2857142857142857
4096,76,0.31893687707641194
4097,77,0.292358803986711
4098,78,0.2691029900332226
4099,79,0.2757475083056478
4100,80,0.28903654485049834
4101,81,0.292358803986711
4102,82,0.292358803986711
4103,83,0.2757475083056478
4104,84,0.28903654485049834
4105,85,0.292358803986711
4106,86,0.31893687707641194
4107,87,0.2691029900332226
4108,88,0.3023255813953488
4109,89,0.2591362126245847
4110,90,0.26578073089701
4111,91,0.27906976744186046
4112,92,0.2857142857142857
4113,93,0.2857142857142857
4114,94,0.2558139534883721
4115,95,0.2591362126245847
4116,96,0.29900332225913623
4117,97,0.29900332225913623
4118,98,0.2558139534883721
4119,99,0.292358803986711
4120,100,0.2823920265780731
4121,101,0.2724252491694352
4122,102,0.26578073089701
4123,103,0.3023255813953488
4124,104,0.2691029900332226
4125,105,0.30564784053156147
4126,106,0.3023255813953488
4127,107,0.2857142857142857
4128,108,0.27906976744186046
4129,109,0.3023255813953488
4130,110,0.2757475083056478
4131,111,0.2757475083056478
4132,112,0.292358803986711
4133,113,0.28903654485049834
4134,114,0.30564784053156147
4135,115,0.2724252491694352
4136,116,0.26245847176079734
4137,117,0.2823920265780731
4138,118,0.3388704318936877
4139,119,0.2956810631229236
4140,120,0.2757475083056478
4141,121,0.33222591362126247
4142,122,0.32558139534883723
4143,123,0.28903654485049834
4144,124,0.33554817275747506
4145,125,0.3023255813953488
4146,126,0.3222591362126246
4147,127,0.2956810631229236
4148,128,0.2591362126245847
4149,129,0.2823920265780731
4150,130,0.2757475083056478
4151,131,0.30564784053156147
4152,132,0.2956810631229236
4153,133,0.29900332225913623
4154,134,0.2857142857142857
4155,135,0.2757475083056478
4156,136,0.3023255813953488
4157,137,0.31561461794019935
4158,138,0.2857142857142857
4159,139,0.2558139534883721
4160,140,0.3089700996677741
4161,141,0.2857142857142857
4162,142,0.31893687707641194
4163,143,0.3521594684385382
4164,144,0.2591362126245847
4165,145,0.2823920265780731
4166,146,0.29900332225913623
4167,147,0.25249169435215946
4168,148,0.34219269102990035
4169,149,0.2823920265780731
4170,150,0.3089700996677741
4171,151,0.3023255813953488
4172,152,0.32558139534883723
4173,153,0.32558139534883723
4174,154,0.29900332225913623
4175,155,0.24584717607973422
4176,156,0.2591362126245847
4177,157,0.3023255813953488
4178,158,0.2591362126245847
4179,159,0.2757475083056478
4180,160,0.3023255813953488
4181,161,0.32558139534883723
4182,162,0.2823920265780731
4183,163,0.2956810631229236
4184,164,0.3122923588039867
4185,165,0.34219269102990035
4186,166,0.2956810631229236
4187,167,0.29900332225913623
4188,168,0.2591362126245847
4189,169,0.2691029900332226
4190,170,0.27906976744186046
4191,171,0.2956810631229236
4192,172,0.26578073089701
4193,173,0.2823920265780731
4194,174,0.27906976744186046
4195,175,0.29900332225913623
4196,176,0.292358803986711
4197,177,0.3222591362126246
4198,178,0.31561461794019935
4199,179,0.34551495016611294
4200,180,0.2757475083056478
4201,181,0.25249169435215946
4202,182,0.31561461794019935
4203,183,0.30564784053156147
4204,184,0.31561461794019935
4205,185,0.23255813953488372
4206,186,0.2757475083056478
4207,187,0.3089700996677741
4208,188,0.2757475083056478
4209,189,0.26578073089701
4210,190,0.2757475083056478
4211,191,0.3122923588039867
4212,192,0.30564784053156147
4213,193,0.3089700996677741
4214,194,0.2956810631229236
4215,195,0.2558139534883721
4216,196,0.2558139534883721
4217,197,0.32558139534883723
4218,198,0.3222591362126246
4219,199,0.3122923588039867
4220,200,0.28903654485049834
4221,0,0.23741007194244604
4222,1,0.22302158273381295
4223,2,0.24820143884892087
4224,3,0.2589928057553957
4225,4,0.21223021582733814
4226,5,0.26258992805755393
4227,6,0.1906474820143885
4228,7,0.2697841726618705
4229,8,0.23381294964028776
4230,9,0.24100719424460432
4231,10,0.24820143884892087
4232,11,0.26258992805755393
4233,12,0.2302158273381295
4234,13,0.2446043165467626
4235,14,0.24820143884892087
4236,15,0.2517985611510791
4237,16,0.21223021582733814
4238,17,0.2158273381294964
4239,18,0.20863309352517986
4240,19,0.2517985611510791
4241,20,0.2697841726618705
4242,21,0.2589928057553957
4243,22,0.2446043165467626
4244,23,0.22302158273381295
4245,24,0.25539568345323743
4246,25,0.26258992805755393
4247,26,0.20503597122302158
4248,27,0.20863309352517986
4249,28,0.2517985611510791
4250,29,0.22302158273381295
4251,30,0.2517985611510791
4252,31,0.26618705035971224
4253,32,0.26258992805755393
4254,33,0.23381294964028776
4255,34,0.2589928057553957
4256,35,0.21223021582733814
4257,36,0.23381294964028776
4258,37,0.20863309352517986
4259,38,0.21223021582733814
4260,39,0.2014388489208633
4261,40,0.26258992805755393
4262,41,0.17625899280575538
4263,42,0.22661870503597123
4264,43,0.21223021582733814
4265,44,0.24820143884892087
4266,45,0.21223021582733814
4267,46,0.22661870503597123
4268,47,0.23381294964028776
