0,0.04,2.279030952380952,0.8756743506100465,2.2652047619047617,0.7838666985887732,SW
1,0.04,2.2147380952380953,0.8731106404552578,2.248496428571429,0.8059427619801247,SW
2,0.04,2.2360416666666665,0.8815563834931344,2.224888095238095,0.7999512520259681,SW
3,0.04,2.2577749999999996,0.905738793606347,2.278043650793651,0.7825831042458178,SW
4,0.04,2.258779761904762,0.8860369039093606,2.2403833333333334,0.7316666840182541,SW
5,0.04,2.23439126984127,0.8887922129297433,2.2195011904761905,0.7960518147930558,SW
6,0.04,2.2412047619047617,0.8428036667996734,2.2697249999999998,0.784657708819534,SW
7,0.04,2.2295464285714286,0.8996484749370904,2.2270988095238096,0.8092697963093256,SW
8,0.04,2.2481261904761904,0.8528751647580071,2.2513166666666664,0.7776708064270731,SW
9,0.04,2.2623761904761905,0.8584701588190277,2.254489285714286,0.789046425121054,SW
10,0.04,2.228340476190476,0.8848847596895536,2.2266345238095235,0.8024884164567957,SW
11,0.04,2.2422857142857144,0.8736537372481787,2.2534083333333332,0.8112652489674732,SW
12,0.04,2.2640099206349205,0.9061889709752886,2.2728765873015875,0.8042149539427995,SW
13,0.04,2.2633035714285716,0.877441878073799,2.253539285714286,0.8135856311306489,SW
14,0.04,2.2474392857142855,0.8853171442258762,2.2681619047619046,0.7894987757964714,SW
15,0.04,2.2471567460317465,0.9063774876900499,2.2193845238095236,0.7638745601829713,SW
16,0.04,2.242717857142857,0.866875489388696,2.216584523809524,0.8024472120435691,SW
17,0.04,2.243911904761905,0.9132025368476527,2.271017857142857,0.7749160129085441,SW
18,0.04,2.2202492063492065,0.8554211679962593,2.222457142857143,0.7824615023746617,SW
19,0.04,2.291622619047619,0.8846176724143539,2.2934726190476193,0.7652120903652877,SW
20,0.04,2.2723785714285714,0.858781982009821,2.282875,0.8171607060909633,SW
21,0.04,2.2507904761904767,0.8982844233274581,2.2490476190476194,0.7933816654802287,SW
22,0.04,2.267470238095238,0.8813943159320424,2.2631876984126986,0.7633263511786571,SW
23,0.04,2.266739285714286,0.8710418742867597,2.242522619047619,0.7491386294420356,SW
24,0.04,2.2316511904761906,0.8883306422587859,2.2280511904761906,0.8058279551831097,SW
25,0.04,2.246434523809524,0.863319525024676,2.2597595238095236,0.8045766576696675,SW
26,0.04,2.2570698412698413,0.8914226699158538,2.2575535714285717,0.8184019447446641,SW
27,0.04,2.2410738095238094,0.8779607682229023,2.2489440476190476,0.7964334830005503,SW
28,0.04,2.2785535714285716,0.9010552445990448,2.300916666666667,0.8053148275759024,SW
29,0.04,2.234827380952381,0.8755372548660889,2.258470238095238,0.7759445781389634,SW
30,0.04,2.216886111111111,0.9016399527011727,2.2243178571428572,0.7721914719279867,SW
31,0.04,2.2230067460317464,0.8677331971491656,2.2428285714285714,0.7484704604550851,SW
32,0.04,2.231620238095238,0.8514809846235285,2.2155952380952386,0.7977665553013423,SW
33,0.04,2.2197321428571426,0.9005365545786409,2.234788095238095,0.8034069820411801,SW
34,0.04,2.2421857142857142,0.9015386600952056,2.243390476190476,0.7811422345592671,SW
35,0.04,2.2444107142857144,0.8698789728474938,2.237170634920635,0.7897021291639794,SW
36,0.04,2.2418690476190477,0.8749962950196909,2.225642857142857,0.8394047436702661,SW
37,0.04,2.2559599206349206,0.866491779900866,2.2479388888888887,0.7653389706392938,SW
38,0.04,2.2591988095238094,0.8785982078050353,2.2571071428571425,0.7637100813094264,SW
39,0.04,2.22433373015873,0.932371869733579,2.236315476190476,0.8095139477471789,SW
40,0.04,2.248394047619047,0.8609956179216102,2.2374797619047624,0.759276905785002,SW
41,0.04,2.2412027777777777,0.8946950778444388,2.249824206349206,0.7528685320228882,SW
42,0.04,2.2790535714285713,0.8866531753863057,2.2694392857142858,0.78238660110759,SW
43,0.04,2.228520238095238,0.8879023752916023,2.238280952380953,0.7762064649828544,SW
44,0.04,2.2498559523809525,0.8585208618529185,2.2646404761904764,0.8155461190003623,SW
45,0.04,2.2209178571428567,0.8836607987541478,2.2216416666666663,0.7700065366942483,SW
46,0.04,2.254884523809524,0.857062374190205,2.242234523809524,0.7815854300060076,SW
47,0.04,2.2570444444444444,0.8879708141998521,2.2559488095238094,0.7560741924646379,SW
48,0.04,2.248488095238095,0.8823417945304889,2.2203595238095235,0.7817923560487084,SW
49,0.04,2.2312523809523808,0.8709226433518351,2.2247559523809524,0.7928876736712503,SW
50,0.04,2.2735238095238097,0.8947297983925199,2.2415670634920635,0.7626966602228475,SW
51,0.04,2.293030952380952,0.8722434005036794,2.307658333333334,0.8154522150724774,SW
52,0.04,2.2178150793650793,0.8757553821771925,2.2237559523809525,0.7740090758949432,SW
53,0.04,2.267786507936508,0.880094479520073,2.2642496031746036,0.7949125306555058,SW
54,0.04,2.2325880952380954,0.8460918610000729,2.2437142857142853,0.7988725487875705,SW
55,0.04,2.2996527777777778,0.8952719939137281,2.27590873015873,0.7738567413249718,SW
56,0.04,2.277786904761905,0.9113642892932751,2.2869928571428573,0.7980818331603815,SW
57,0.04,2.2512218253968257,0.8963781621856534,2.2353984126984123,0.7873196376883055,SW
58,0.04,2.231745634920635,0.8798550217955111,2.2311218253968255,0.8013206613602609,SW
59,0.04,2.246111904761905,0.9007767868846586,2.267632142857143,0.7726152095427085,SW
60,0.04,2.2356202380952377,0.8691353663781527,2.259575,0.8099769610107421,SW
