0,0.0,1,0.5162847682119206,0.35527115301838147,0.542364238410596,0.34457523170282695,0.9519152105693739
1,0.0,2,0.3459337748344371,0.3594995952002852,0.3524503311258278,0.36061822856868814,0.9815107102593011
2,0.0,3,0.24629801324503311,0.32594372292268003,0.23694039735099337,0.3230628059642856,1.0394935435183632
3,0.0,4,0.22,0.32363443617542353,0.21786754966887417,0.31784530679391637,1.0097878290473585
4,0.0,5,0.17079470198675495,0.2983754899206625,0.187682119205298,0.30509211427544586,0.9100211714890614
5,0.06666666666666667,1,0.39111920529801325,0.2755025406122002,0.5340198675496688,0.35237695758993715,0.7324057194588094
6,0.06666666666666667,2,0.28827152317880794,0.22054045665645083,0.36745695364238407,0.36038928292066097,0.7845041992574704
7,0.06666666666666667,3,0.26398675496688734,0.19012862764050759,0.25889403973509933,0.33787572919170383,1.019671040851303
8,0.06666666666666667,4,0.239158940397351,0.16077476651242611,0.19651655629139073,0.3089565254905897,1.216991305519984
9,0.06666666666666667,5,0.2394701986754967,0.15737117180582597,0.18480132450331127,0.30615701186804234,1.295825120946067
10,0.13333333333333333,1,0.3444701986754967,0.23653259366405402,0.5472384105960266,0.3418653319999779,0.6294700664383478
11,0.13333333333333333,2,0.27652317880794697,0.1761886863049895,0.34246357615894046,0.3563143506721145,0.8074528155940591
12,0.13333333333333333,3,0.2656622516556291,0.15304315880093916,0.25064900662251655,0.3321177788458205,1.0598974846755442
13,0.13333333333333333,4,0.2461523178807947,0.12672466006096528,0.20120529801324502,0.31059772631173266,1.223388848660391
14,0.13333333333333333,5,0.24172847682119203,0.10880655620188685,0.17066225165562912,0.29841820168260225,1.4164144353899883
15,0.2,1,0.32363576158940394,0.21213915037533346,0.5292781456953641,0.35094206541088285,0.6114663229939565
16,0.2,2,0.2590264900662252,0.13289564725406305,0.35018543046357614,0.3555812314963315,0.7396838004463104
17,0.2,3,0.2578211920529801,0.12918155847232973,0.2748278145695364,0.34632228549877503,0.9381189908190558
18,0.2,4,0.24835099337748345,0.10395705758388439,0.19080794701986756,0.30590382897411916,1.3015757323337498
19,0.2,5,0.24634437086092717,0.09525628455582077,0.1862913907284768,0.30657338727887146,1.3223604692499114
